Categorie;Email
Basisinformatie;Groot FNV evenement in M.L. Kingpark met keiharde muziek in een gebied waar baby's en kleine kinderen gewoon nog overdag slapen.Per e-mail
Openbare Ruimte;Dit jaar heb ik de stadspas niet ontvangen terwijl er niets in mijn inkomen is veranderd en ik hem vorig jaar gewoon gekregen heb. Inmiddels is het eind mei en zit ik dus al 5 maanden zonder stadspas. 65+ ers hebben hem gewoon gekregen terwijl dat inmiddels de bevolkingsgroep met het meest inkomen is. Sowieso raar dat alle 65+ ers een stadspas krijgen en dat het niet naar inkomen gaat. Maar los daarvan vind ik het dus wel heel erg slordig dat ik, en naar ik begreep honderden met mij, nog geen stadspas hebben ontvangen. Heb al een paar keer gebeld maar dan wordt er vooral geirriteerd gereageerd. Misschien een tekort aan personeel?Nee
Openbare Ruimte;Formulier verblijf in buitelant telt Konings dag als een vakantie dag. Volgens regels tellen feestdagen niet als vakantie dagen.Ik wil dat mijn verblijf in het buitenland voor 28 dagen geld en niet 29.<br />Ik wil niet dat mij 1 dag ingekort wordt op mijn uitkering<br />
Parkeren;ik heb een koeriersbedrijf, ik krijg opdrachten van Postnl  en we werken met 5 grote bestelwagen in stadsdeel west (postcodes :1052,1054,1058) wij zijn van maandag t<wbr />/m zaterdag van 10:00 t<wbr />/m 20:00 uur aan  het pakketten bezorgen. Er zij meestal geen laad en los plekken in deze gebied. Alleen is er bij Overtoom maar ze zijn meestal vol omdat hier winkel straat is. Daarom moeten we soms stoep en parkeer vakken gebruiken. Wij zijn maximum 5 of 6 minuten bezig  per adres.  Volgens de wet mogen wij  paar minuten parkeer vakken gebruiken als er geen voldoende laad en los plek is. In deze postcodes zij er bijna geen plek. Daarna krijg ik boete van CITION. ik heb binnen 1 jaar 6 parkeer boete gekregen, terwijl ik aan het werk was. Ik heb bezwaar gedaan maar   Cition wil  niet terug  betalen. Ik verzoek u op grond van bovenstande redenen de beschikking te ver nietigen.<br />Ik wil een ontheffing om stoep en parkeervakken te gebruikenen Betaalde boetes terug krijgen.
Openbare Ruimte;Op 15-12-2014 moest mijn man aangifte dien van geboorte en overlijden van onze dochter Lieke Oosterloo (ze is geboren op 12-12-2014 en overleden op 13-12-2014)<br /><br />In eerste instantie ontving mijn man bij de aangifte van geboorte een 'niet officieel document' waar allemaal blije baby's op geprint waren. Hij heeft specifiek moeten vragen naar een officiele actie welke nodig is voor afhandeling van diverse zaken.<br /><br />U begrijpt vast wel dat dit erg pijnlijk is.Voor ons niks meer. Maar het zou fijn zijn dat, indien dit zich nog een keer voordoet, er rekening wordt gehouden met de betrokken ouders
Belasting, Werk en Inkomen;Sinterklaas intocht! - Met de aanpassing bij de intocht van Sinterklaas word verraad gepleegd aan de NL cultuur!Een verbond op de Nep Piet - omdat de Burger Dictator 'zijn' achterban te vriend wil houden wordt het Nederlandse volk een stempel opgedrukt als zijnde racistisch! - Dit is Partij Politiek wat bedreven word over de hoofden van het NL volk! -
Openbare Ruimte;Mijn fiets stond 15 minuten voor de Apple Store geparkeerd tegen een lantaarnpaal aan. Bij het verlaten van de winkel tref ik mijn fiets aan op een busje van de gemeente. Ik vroeg of ik mijn fiets terug mocht, dit was echter geen optie. Mijn fiets stond niet in de weg, en stond er slechts voor een zeer korte termijn geparkeerd. Totaal zinloos beleid dus om deze fietsen te verwijderen, dit is water naar de zee dragen. De stad kampt met een tekort aan fiets parkeerplaatsen, waarvoor de gemeente verantwoordelijk is. Nu wordt ik gestraft voor het feit dat de gemeente te weinig fiets parkeerplaatsen heeft gerealiseerd.Beleid veranderen t.o.v fietsen verwijderen
Openbare Ruimte;mijne dame <wbr />/ heer,<br />het is geen specifieke klacht , maar het volgende deed zich voor .<br />Ik heb nog 19 banen op mijn kaart staan ,maar bij controle uwerzijds zijn deze verdwenen op d.d 22-05-2015 .Door mijn dubbele  hernia  heb ik gedurende een lange periode geen gebruik kunnen maken van de Mirandabad .Maar na revalidatie wilde ik daar weer gebruik van gaan maken .Maar naar nu blijkt is dat op deze kaart niet meer mogelijk  ,want deze is maar een jaar bruikbaar.<br />Ik zou willen vragen aan u of hier misschien een oplossing voor is.<br />met vriendelijke groet,<br /><br />Jack May<br />Oudeijsselstraat 42 huis<br />1078CR Amsterdam<br />06-53252334Spreek mij aan met:
Basisinformatie;Mevrouw heeft een klacht over de voordeurparkeerzone voor de deur van het bejaardenhuis waar haar moeder verblijft. De zone houdt in dat als er geparkeerd is dat  je er een bepaalde tijd mag dan staan, dan moet de sessie gestopt worden en daarna moet er 2 uur gewacht worden tot er weer geparkeerd mag worden.De zone eraf halen.
Openbare Ruimte;bij aanvraag omgevings vergunning 1676683<wbr />/HZ-WABO-2015-002079 Wakkerstraat 24 drukt u een verkeerde plattegrond af ,het zet ons buren op het verkeerde beenherstellen, juiste plattegrond afdrukken
Parkeren;Na anderhalf jaar wachten was ik heel blij met mijn parkeervergunning in de Hasebroekstraat in Amsterdam Oud West 1.1 (nr: 3328221). Echter, sinds de Hallen op zijn geleverd is het bijna onmogelijk geworden om nog parkeerruimte te vinden in de straat. Het extra terrein dat bij de Hallen veel ruimte opleverde is weg gehaald en door de populariteit van de Hallen zetten veel bezoekers de auto bij ons in de buurt. <br /><br />Ik heb hierover reeds 2x het stadsdeel gemaild (op 24<wbr />/11 en 11<wbr />/12, info.sdw@amsterdam.nl) maar tot op heden nul reactie gekregen.mij informeren naar de plannen voor oplossing van het probleem.
Openbare Ruimte;Andere autos parkeren op mijn parker plaatseen board met particulier parkeer voor eigenaaren met warschewing, telefoonnummer waar ik kan bellen on dit sort autos weg te laten halen
Openbare Ruimte;Hallo, bednakt dat ik een boete van jullie hebt gekregen. Via verschllende omwegen ben ik nu bij jullie beland.<br /><br />Helaas kon de mevrouw die ik aan de lijn had niet mij verder helpen, aangezien zij mij terug refereert naar het CJIB. <br /><br />Graag ben ik benieuwd voordat ik in beroep ga bij het CJIB, wat ik nu gedaan hebt om deze boete van jullie te krijgen.<br /><br />Het lijkt erop dat het om een parkeerboete gaat, maar dat kan ik niet herleiden uit de Feite code en omschrijving van de overtreding (R315B <wbr />/ Als bestuurder van een motorvoertuig niet de rijbaan gebruiken). Helaas kan ik de politie mij ook niet helpen, (zie het 0900884 nummer) en ook niet de gemeente.Ik graag weten welke overtreding hebt begaan, en dat er duidelijk wordt gemaakt naar de burgers hoe zij met deze informatie kunnen aankloppen bij de gemeente. <br /><br />Ik loop helaas tegen ene muur aan en kan nu niets met de brief van het CJIB.<br /><br />Graag wil ik inzicht hebben in zaaknummer 241178.<br /><br />
Parkeren;De Wagenaarstraat is open gebroken voor werkzaamheden, dit veroorzaakt overlast ivm parkeren, burger is veel tijd kwijt aan het zoeken van een parkeerplekzsm de straat herstellen, een idee van burger om elders in de buurt te mogen parkeren waar dat normaal gesproken niet mag zoals in de Eerste van Swindestraat
Openbare Ruimte;Mijn dochter heeft een dubbele nationaliteit. Haar Nederlandse paspoort is verlopen. In de huidige procedure moeten beide ouders, die beiden het ouderlijk gezag voeren, toestemming geven. In deze situatie betekent dat dat de andere ouder, die niet op hetzelfde adres woont, maar wel in Amsterdam, persoonlijk toestemming moet komen geven bij het betreffende stadsdeel waar het paspoort is aangevraagd. In dit geval Stadsdeel Zuid. Ik vind dit een kwetsbaar onderdeel van de procedure. Als de andere ouder niet wil meewerken heb je het nakijken. <br /><br />Verder werd mondeling aan het loket gezegd dat aan de persoonlijke toestemming  een termijn van 20 dagen verbonden is, anders moet de aanvraag opnieuw. Die informatie kwam ik niet tegen toen ik mij vooraf ging orienteren. De periode waarbinnen de andere ouder persoonlijk toestemming moet verlenen staat niet vermeld in de procedure op de website. Daar staat dat deze afhankelijk is van 'uw situatie'. Maar wie beoordeelt dat?Allereerst moet duidelijk zijn in de beschrijving van de procedure wat de termijn is voor toestemming van de andere gezaghebbende ouder. Maar mijn voornaamste punt is dat in de procedure een verplichting moet komen voor de andere co-ouder. Bij onwil of obstructie kan de situatie ontstaan dat in dit geval mijn dochter geen Nederlands paspoort of identiteitskaart meer heeft. Daar kan ik vanuit mij positie helemaal niets aan doen. (Behalve naar de rechter gaan, maar dat wil ik niet) Het moge duidelijk zijn dat ik deze situatie als uitermate onwenselijk beschouw.
Parkeren;Er staat een rode Reno geparkeerd bij het gebouw hoop liefde en Voortuin aan de Borneolaan sinds gister avond.<br />Sinds men de rode paaltje bij de ingang heeft verwijderd zetten mensen ongepast gewoon hun auto<wbr />/bus regelmatig hier voor de deur.<br />Ik woon in een kind vriendelijke wijk en daarbij horen geen auto's op de stoep!Handhaving en parkeerwachters die nog vaker in de buurt hun ronde doen om en als het kan in de avond.<br />en het weekend staan er ook vaak auto's geparkeerd.
Parkeren;Regelmatig wordt er een DPD vrachtwagen<br />op en rondom het Forintplantsoen <br />geparkeerd met kenteken 7 VNJ 56.<br />Dit parkeren geeft hinder qua bezettingparkeerplekken.<br />Neemt 2 parkeerplekken in beslag<br />Tevens geeft het hinder mbt uitzicht<br />in een woonwijk. Ook belemmert<br />dit het uitzicht voor met name spelende<br />kinderen en vormt een gevaar voor de<br />veiligheid. Een vrachtwagen van dit formaat<br />behoort op een industrieterrein en niet<br />in een woonwijk!Bestuurder van deze vrachtwagen vriendelijk<br />verzoeken deze buiten bebouwde<br />kom te parkeren.
Parkeren;In live in Berlaaarstraat 43 1066 PJ Amsterdam. I don't know whether this is the correct address to apply but I have a complaint regarding the tram stop in my neighborhood. If this request goes to a wrong addressee apologies in advance and I ask your kind help to direct me towards the correct address. The tram stop in Kasterleepark (naar Central Station) has not been cleaned at least for two weeks. There is a piece of pasta on the ground and it is there at least for two weeks. There are also other stuff like cigarettes, broken glass etc. It is weird that it hasn't been removed for weeks. Is there problem in the process-chain of the municipality or a strike or something like that? Otherwise please kindly assist accordingly or direct me towards the correct address so that I can get help.Ja
Basisinformatie;Gemelde klacht met registratienummer MORA-0363786 wordt 2-4-2015 ten onrechte als afgehandeld beschouwd. Zie hier onder:<br /><br />Geachte heer<wbr />/mevrouw,<br />Uw antwoord op mijn klacht is strikt formeel, maar niet afgehandeld. Verwacht u dat ik zelf de weg kan vinden in het ambtelijke doolhof? Waar dient deze website dan voor? <br />U zou op zijn minst deze klacht moeten doorgeven aan degene die er wel iets mee kan. <br />Ten overvloede: wie bepaalt of dit stuk materie niet een res derelicta is? Ik denk dat niemand het nog nodig heeft: dus is het een achtergelaten ding. <br /><br />Handhaven van de openbare veiligheid moet toch mogelijk zijn. Het leven in Amsterdam wordt er zo niet beter op. Nogmaals: dat kinderzitje is een gevaar op straat!<br /><br />Hoogachtend,<br />M.J. Kappers<br />een anoniem automatisch antwoord
Openbare Ruimte;Heeft ingelogd 14  maart om 18.00 en uitgelogd om 22.40.<br />Er is 5 uur afgeschreven terwijl de betaalde parkeertijd 21.00 uur was. Dit moet dus effectief dus  3 uur zijn.Geld restitueren<wbr />/uren terugstorten. Het gaat hier om Parkius, de zgn bezoekerpas<wbr />/kraskaart.
Basisinformatie;hr was vanmorgen bij een p&r  ( olympisch stadion)hij is ingestapt in de tram (24 ) 6.03<br />het systeem van gvb was defect en kom daardoor niet in en uitchecken <br />hij heeft daardoor normaal het parkeertarief voldoen van ipv 1 euro 46 euro<br />hij heeft het probleem gemeld bij de beheerder van de  P en R maar die had er geen begrip voor <br /> hr zou kunnen bewijzen via de afschrift van de bank dat hij 46 euro heeft betaaldhet verschil van 45 euro terug betaald word en vragen of er meer begrip hier opgebracht  voor kan worden <br />hr kan er niets aan doen dat de systeem in de tram niet funcioneerde
Openbare Ruimte;Sinds maart 2013 heb ik mij, in verband met het funderingsherstel en de renovatie van het pand naast het mijne, een aantal malen gewend tot de heer G.Bendt van de Afdeling Bouwtoezicht van de Directie Toezicht en Handhaving, Stadsdeel Centrum.<br />Laatstelijk nu bijna anderhalve maand geleden.<br />De heer Bendt heeft zich nimmer verwaardigd op mijn klachten te reageren, zelfs niet met een bevestiging van ontvangst. <br />Telefonisch was hij sowieso onbereikbaar.De heer Bendt ertoe bewegen op al mijn e-mails te reageren, ook de dreigingen uit de eerste brief terugnemen. (Kort: de eigenaresse van het buurpand kreeg na onderzoek naar de bouwkundige staat een aanschrijving voor zeer omvangrijk onderhoud, waarvoor zij niet de financiele middelen had, een een aantal malen uitstel vroeg. <br />Op 18 maart '13 vond de heer Bendt het gepast mij dan ook maar aan te schrijven voor het funderingsherstel van de gemeenschappelijke muur.<br />Hij heeft 1e nooit gereageerd op mijn bezwaar en 2e later, nadat het funderingsherstel had plaatsgevonden bij de renovatie, nooit de aanschrijving teruggetrokken.
Belasting, Werk en Inkomen;Niet verwerken<wbr />/ nakomen afgesproken regeling. Na ontvangen van de eerste brief waarin wordt aangegeven dat er geen incasso mogelijk is heb ik telefonisch contact opgenomen. Het incassonummer die bij u bekend is, is opgeheven. Afgesproken is dat ik een acceptgiro krijg opgestuurd. Daarna niets meer vernomen en nu ontvang ik een tweede brief, dd 30 mei 2015 met de melding dat twee wettelijke betaaltermijnen gaan gelden en er  invorderingsrente verschuldigd is.belastingen
Openbare Ruimte;een medewerker aan de receptiebalie is altijd zo chagrijnig.Ze kijkt alsof ze echt geen plezier heeft in wat ze doet of dat ze het leven niet meer ziet zitten.Echt triest.Andere medewerkers aan balie zien er vriendelijk uit, hebben een open uitstraling.Maar het is alsof zij je echt wat aan wilt doen.Daar wil ik niet door geholpen worden.Ik stond in de rij een keer achter de streep,een klant voor mij liep weg,ik ging automatisch richting de baliemedewerker.Ze keek met die dodelijke blik aan en vroeg me met een nare toon of ik terug wilde stappen want ze was nog bezig met die klant.Waarom zo onvriendelijk.Wat is er met haar gebeurd.Wel triest dat elke keer als ik bij jullie kom,zij zo chagrijnig kijkt.Misschien moet die arme vrouw met vakantie denk ik.Het zal een goed idee zijn om met deze medewerker te praten. Vind ze het werk nog wel leuk? Wat vind ze leuk aan het werk? Waar wordt ze chagrijnig van? Waar wordt ze vrolijk van? Kan ze nog lachen? Is er iets gebeurd? Geef deze mevrouw een korte break. Ze heeft het nodig blijkbaar. Ik heb weinig mensen gezien die bij de Gemeente werken die zo'n negatieve uitstraling hebben, zo'n vertekend gezicht.. als blikken konden doden. Het is niet alleen in het belang van het DWI en zijn klanten, maar ook voor haarzelf. Ik heb medelijden met zulke mensen. Ze moeten zichzelf wat blijdschap en geluk gunnen, dan gaan ze dat vanzelf ook uitstralen.
